title,originallink,link,description,pubDate
[포토]김부겸 국무총리 안내하는 이재용 <b>삼성전자</b> 부회장,http://www.edaily.co.kr/news/newspath.asp?newsid=02338646629180120,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=018&aid=0005037069,김부겸 국무총리가 14일 오전 서울 강남구 역삼동 멀티캠퍼스에서 진행되는 '<b>삼성</b> 청년 소프트웨어 아카데미(SSAFY)' 교육 현장을 찾아 이재용 <b>삼성전자</b> 부회장의 안내를 받고 있다. <b>삼성</b>은 정부가 추진하는 청년... ,"Tue, 14 Sep 2021 11:38:00 +0900"
"<b>삼성전자</b>, 3분기도 인텔 누르고 반도체 1위 전망",http://www.edaily.co.kr/news/newspath.asp?newsid=01682646629179464,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=018&aid=0005035722,지난 분기 <b>삼성전자</b>(005930)에 1위 자리를 내준 미국 종합반도체기업(IDM) 인텔은 매출 상위기업들 중 유일하게 역성장할 것으로 예상되면서 <b>삼성전자</b>(005930)는 1위 자리를 더욱 공고히 할 전망이다. 12일... ,"Sun, 12 Sep 2021 15:50:00 +0900"
20조 <b>삼성전자</b> 美 제2파운드리 부지 선정 초읽기,https://news.imaeil.com/Economy/2021091213184267872,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=088&aid=0000720888,미국 텍사스주 테일러시가 지난 8일(현지시간) <b>삼성전자</b> 제2파운드리 공장에 파격적인 혜택을 제공하기로 하면서 <b>삼성전자</b>의 최종 부지 선정이 초읽기에 들어갔다. 12일 외신과 업계에 따르면 미국 텍사스주 윌리엄슨... ,"Sun, 12 Sep 2021 17:22:00 +0900"
사상 첫 임금교섭 돌입하는 <b>삼성전자</b>…13일 노사 첫 만남,http://www.edaily.co.kr/news/newspath.asp?newsid=01594086629179464,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=018&aid=0005035689,지난달 창사 이래 처음으로 노조와 단체협약을 체결한 데 이어 임금 교섭에 나선 <b>삼성전자</b>(005930) 노사가 내주 직접 만나 교섭 일정을 논의한다. 12일 <b>삼성전자</b>에 따르면 오는 13일 노사 양측 실무진이 만나 2021년도 임금... ,"Sun, 12 Sep 2021 14:54:00 +0900"
"<b>삼성전자</b>, 세계 최초 ‘인간 중심 조명 패키지’ VDE 인증 획득",https://www.news1.kr/articles/?4432908,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=421&aid=0005600383,<b>삼성전자</b>는 13일 독일의 글로벌 인증기관 VDE(독일전기기술자협회)로부터 세계 최초로 '인간 중심 조명 LED(발광다이오드) 패키지'(HCL: Human Centric Lighting Package) 인증을 획득했다고 밝혔다. 인간 중심 조명이란... ,"Mon, 13 Sep 2021 14:12:00 +0900"
‘쌀집’보다 더 오를까...<b>삼성전자</b> 노사 창사 이래 첫 임금협상,https://www.joongang.co.kr/article/25006641,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=025&aid=0003134577,<b>삼성전자</b> 노사가 사상 처음으로 임금협상(임협) 교섭을 본격적으로 시작한다. 지난달 12일 창립 52년 만에 첫 단체협약을 체결한 지 한 달 만이다. <b>삼성전자</b>는 그동안 임금 교섭 없이 사내 자율기구인 노사협의회를 통해... ,"Mon, 13 Sep 2021 10:05:00 +0900"
"'화상회의 최적화' <b>삼성전자</b>, 웹캠 모니터 글로벌 시장에 출시",http://www.lcnews.co.kr/news/articleView.html?idxno=24346,http://www.lcnews.co.kr/news/articleView.html?idxno=24346,"<b>삼성전자</b>가 코로나19 이후 비대면 업무가 증가하고 있다는 점에 착안하여 화상 회의에 최적화된 '웹캠(Webcam) 모니터'를 글로벌 주요 시장에서 선보인다. <b>삼성전자</b>는 '웹캠(Webcam) 모니터'를 북미, 유럽, 동남아에... ","Tue, 14 Sep 2021 11:01:00 +0900"
[특징주] <b>삼성전자</b> 소폭 상승 '이재용 부회장·김부겸 총리 회동',https://www.jejutwn.com/news/article.html?no=90281,https://www.jejutwn.com/news/article.html?no=90281," <b>삼성전자</b> 주가가 소폭 상승했다. 14일 오후 1시 41분 기준 <b>삼성전자</b>는 전일대비 1.7% 오른 7만 7500원에 거래되고 있다. 14일 이재용 <b>삼성전자</b> 부회장이  김부겸 국무총리와 만난다. 이날 이재용 부회장은 이날, 서울... ","Tue, 14 Sep 2021 13:48:00 +0900"
"<b>삼성전자</b>, ‘화상 회의용 모니터’ 선봬...글로벌 주요 시장 공략",http://www.ajunews.com/view/20210914090310807,http://www.ajunews.com/view/20210914090310807,"카메라·마이크, 팝업 형태로 내장...24인치형 풀HD 해상도 제공 장문기 기자 mkmk@ajunews.com <b>삼성전자</b>가 비대면 업무 일상화에 따라 증가하는 화상 회의 관련 수요를 공략하고 나섰다. <b>삼성전자</b>는 화상 회의에 최적화된... ","Tue, 14 Sep 2021 11:34:00 +0900"
"&quot;<b>삼성전자</b>, 3분기 실적 개선 기대&quot;-IBK투자증권",http://www.fnnews.com/news/202109140846313986,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004708411,"IBK투자증권은 <b>삼성전자</b>에 대해 올해 3·4분기 계절적 성수기로 실적 개선이 예상된다며 목표주가 10만원, 투자의견 '매수'를 유지한다고 13일 밝혔다. 김운호 연구원은 &quot;<b>삼성전자</b>의 올해 3·4분기 매출액은 2·4분기... ","Tue, 14 Sep 2021 08:49:00 +0900"
"“<b>삼성전자</b>, 美 신규 공장에 최첨단 3나노 공정 도입 예상”",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202109131436541680465,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202109131436541680465,"미국 텍사스에 들어설 <b>삼성전자</b> 신규 반도체 공장에 최첨단3나노(㎚, 1㎚=10억분의 1m)공정을 도입할가능성이 있다는 외신 보도가 나왔다. 13일 업계에 따르면 텍사스 현지 언론은 <b>삼성전자</b> 미국법인과 텍사스주... ","Mon, 13 Sep 2021 14:40:00 +0900"
커피값으로 <b>삼성전자</b> 주식 산다...소수점 거래도 허용,https://hankookilbo.com/News/Read/A2021091213510005342?did=NA,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=469&aid=0000629204,"지난 10일 종가가 7만5,300원인 <b>삼성전자</b> 주식을 7,350원에 0.1주 또는 1만 원어치(0.1328주)만 살 수 있다는 뜻이다. 여윳돈이 적은 주식 투자자도 고가 우량주에 투자하고 투자 종목도 다양하게 보유할 수 있을 것으로... ","Sun, 12 Sep 2021 14:41:00 +0900"
"'화상회의에 제격'···<b>삼성전자</b>, 24형 웹캠 PC모니터",http://www.globale.co.kr/news/articleView.html?idxno=15447,http://www.globale.co.kr/news/articleView.html?idxno=15447,"<b>삼성전자</b>가 화상회의에 최적화된 웹캠(Webcam) PC모니터를 북미, 유럽, 동남아 등 글로벌에 출시한다. 웹캠 PC모니터(모델명: S40VA)는 화상회의용 카메라와 마이크가 디스플레이 상단에 팝업형태로 내장됐다.... ","Tue, 14 Sep 2021 13:05:00 +0900"
"<b>삼성전자</b>, 비대면 화상 회의 특화 '웹캠 모니터' 글로벌 출시",http://www.megaeconomy.co.kr/news/newsview.php?ncode=1065578777744701,http://www.megaeconomy.co.kr/news/newsview.php?ncode=1065578777744701,"<b>삼성전자</b>가 화상 회의에 최적화된 ‘웹캠 모니터’를 14일 북미, 유럽, 동남아 등 글로벌 주요 시장에 출시한다고 밝혔다. <b>삼성</b> 웹캠 모니터 ‘S40VA’는 필요한 때만 꺼내 쓸 수 있도록 화상 회의용 웹캠 카메라와... ","Tue, 14 Sep 2021 12:17:00 +0900"
마주 보며 인사하는 김부겸 국무총리-이재용 <b>삼성전자</b> 부회장,https://www.sedaily.com/NewsView/22RGN63H03,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=011&aid=0003962445,김부겸 국무총리가 14일 서울 강남구 역삼동 '<b>삼성</b> 청년 소프트웨어 아카데미(SSAFY)'를 방문해 청년 일자리 창출을 위한 간담회를 마친 뒤 이재용 <b>삼성전자</b> 부회장과 마주 보며 인사하고 있다./ 2021.09.14,"Tue, 14 Sep 2021 13:36:00 +0900"
"<b>삼성전자</b>, 화상 최적 '웹캠 모니터' 출시...&quot;비대면 업무 증가 반영&quot;",http://www.kdfnews.com/news/articleView.html?idxno=80110,http://www.kdfnews.com/news/articleView.html?idxno=80110,"<b>삼성전자</b>가 화상 회의용 '웹캠 모니터'를 14일 북미, 유럽, 동남아 등에 출시한다. 이 모니터는 웹캠 카메라와 마이크가 상단에 팝업 형태로 내장돼 보안성을 강화한 것이 특징이다. 스피커도 탑재돼 있다. 풀HD, 178도... ","Tue, 14 Sep 2021 11:00:00 +0900"
"<b>삼성전자</b>, 화상회의 최적화된 '웹캠 모니터' 출시",https://www.ebn.co.kr/news/view/1500469/?sc=Naver,https://www.ebn.co.kr/news/view/1500469/?sc=Naver,<b>삼성전자</b>가 화상 회의에 최적화된 '웹캠 모니터'를 14일 북미·유럽·동남아 등 글로벌 주요 시장에 출시한다. <b>삼성</b> 웹캠 모니터(S40VA·24형)는 필요한 때만 꺼내 쓸 수 있도록 화상 회의용 웹캠 카메라와 마이크가... ,"Tue, 14 Sep 2021 11:00:00 +0900"
"&quot;화상회의에 최적화&quot;… <b>삼성전자</b>, '웹캠 모니터' 글로벌 시장 출시",http://www.youthdaily.co.kr/news/article.html?no=81229,http://www.youthdaily.co.kr/news/article.html?no=81229,"200만 화소 웹캠 카메라 팝업 내장, 안면 인식 보안 기능 인증 아이 세이버 모드, 플리커 프리, 청색광 저감 기술 적용 <b>삼성전자</b>가 화상회의에 최적화된 '웹캠 모니터'를 14일 북미, 유럽, 동남아 등 글로벌 주요 시장에... ","Tue, 14 Sep 2021 11:01:00 +0900"
"9월의 대한민국 엔지니어상, <b>삼성전자</b> 박종철·카네비컴 정종택 수상",https://www.news1.kr/articles/?4432424,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=421&aid=0005599949,과학기술정보통신부와 한국산업기술진흥협회는 대한민국 엔지니어상 9월 수상자로 박종철 <b>삼성전자</b> 마스터와 정종택 카네비컴 대표이사를 선정했다고 13일 밝혔다. 대기업 수상자인 박종철 <b>삼성전자</b> 마스터는 세계 최고... ,"Mon, 13 Sep 2021 12:00:00 +0900"
"<b>삼성전자</b>, 美 제2 파운드리 공장 오스틴 대신 테일러시로 가나",http://www.segye.com/content/html/2021/09/12/20210912508578.html?OutUrl=naver,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=022&aid=0003618979,"테일러, 세금 등 파격 지원안 채택 “미온적인 오스틴 제쳤다” 분석도 <b>삼성</b> “전기·접근성 등 고려 결정” 서울 <b>삼성전자</b> 서초사옥. 연합뉴스 <b>삼성전자</b>의 미국 제2 파운드리(반도체 위탁생산) 공장 최종 부지 선정이... ","Mon, 13 Sep 2021 02:02:00 +0900"
[포토]이재용 <b>삼성전자</b> 부회장 만난 김부겸 총리,http://www.edaily.co.kr/news/newspath.asp?newsid=02332086629180120,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=018&aid=0005037067,김부겸 국무총리(왼쪽)가 14일 오전 서울 강남구 역삼동 멀티캠퍼스에서 진행되는 '<b>삼성</b> 청년 소프트웨어 아카데미(SSAFY)' 교육 현장을 찾아 이재용 <b>삼성전자</b> 부회장과 인사를 나누고 있다. <b>삼성</b>은 정부가 추진하는... ,"Tue, 14 Sep 2021 11:38:00 +0900"
<b>삼성전자</b> 0.3주 있어도 주주총회 갈 수 있나요?,http://news.mt.co.kr/mtview.php?no=2021091010352531153,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004643985,만약 A씨가 <b>삼성전자</b> 주식 0.1주를 산다면 실제 주식이 아니라 신탁을 통해 그 금액에 해당하는 수익증권을 받게 된다. 투자자들이 소수점 주식을 매수하더라도 해당 주식은 법률적으로 예탁결제원의 소유인 셈이다. 이... ,"Sun, 12 Sep 2021 12:00:00 +0900"
"[특징주]<b>삼성전자</b> 주가 상승세, 주식 거래 소수 단위 거래 가능",http://www.gukjenews.com/news/articleView.html?idxno=2308089,http://www.gukjenews.com/news/articleView.html?idxno=2308089,"<b>삼성전자</b> 주가 상승세, 주식 거래 소수 단위 거래 가능(출처=<b>삼성전자</b> 로고) <b>삼성전자</b> 주가가 상승세를 보이고 있다. 13일 오전 10시 30분 기준 <b>삼성전자</b>는 전 거래일 대비 0.8% 오른 7만 5900원에 거래되고 있다. 내년부터... ","Mon, 13 Sep 2021 10:32:00 +0900"
"사상 첫 임금 교섭 앞둔 <b>삼성전자</b>…노사, 13일 첫 만남",http://www.newsis.com/view/?id=NISX20210910_0001579825&cID=13001&pID=13000,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=003&aid=0010715115,기사내용 요약실무협의서 교섭 일정 논의…추석 이후 본격화 전망 노조 &quot;고정급 인상 주력&quot; 새 노사 관계 마련 전기될까 이재용 <b>삼성전자</b> 부회장의 무노조 경영 폐기 선언에 따라 창사 이래 첫 임금 교섭에 나선 <b>삼성전자</b>... ,"Sun, 12 Sep 2021 06:31:00 +0900"
내년 3분기부터 <b>삼성전자</b> 0.1주도 산다,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0200&key=20210913.22013003093,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0200&key=20210913.22013003093,‘국민주’ <b>삼성전자</b> 주식을 0.1주 단위로 살 수 있는 것이다.금융위원회는 12일 혁신금융서비스 지정을 통해 국내 주식과 해외 주식을 소수점 단위로 거래할 수 있도록 제도 개선을 추진한다고 밝혔다. 현재는 2개 증권사... ,"Mon, 13 Sep 2021 00:08:00 +0900"
"&quot;비대면 업무 증가 트렌드 반영&quot; <b>삼성전자</b>, '웹캠 모니터' 출시",http://www.sportsseoul.com/news/read/1063313?ref=naver,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=468&aid=0000789356,"삼성전자, 웹캠 모니터 라이프스타일 이미지.  제공 | <b>삼성전자 삼성전자</b>가 코로나19 이후 원격 화상 회의 제품에 대한 수요가 증가하자 편의성을 높인 ‘웹캠 모니터’를 새롭게 선보였다. 삼성전자는 화상 회의에... ","Tue, 14 Sep 2021 15:23:00 +0900"
"구글 제재 받았지만…<b>삼성전자</b>, OS 독점 뚫을지 미지수",http://www.m-i.kr/news/articleView.html?idxno=860664,http://www.m-i.kr/news/articleView.html?idxno=860664,사진=<b>삼성전자</b> 공정거래위원회가 구글의 OS 독점적 행위에 시정명령을 내리면서 자체 OS 생태계 구축을 시도했던 <b>삼성전자</b>가 경쟁력을 복원할지 주목된다. 공정위는 이번 조치를 통해 스마트 기기 분야에서... ,"Tue, 14 Sep 2021 15:38:00 +0900"
"[마감시황] 코스피, 외국인·기관 2일 연속 순매수에 0.67% 상승 마감",http://www.ajunews.com/view/20210914154110204,http://www.ajunews.com/view/20210914154110204,"<b>삼성전자</b>(0.39%), SK하이닉스(0.94%), <b>삼성</b>SDI(1.89%), 셀트리온(0.38%), 기아(0.97%) 등도 올랐다. 반면 LG화학은 1.74% 하락세로 거래를 마감했다. NAVER(-1.35%), 카카오(-0.40%) 등도 떨어졌다. <b>삼성</b>바이오로직스는 전... ","Tue, 14 Sep 2021 15:42:00 +0900"
"[관심종목] <b>삼성전자</b>, 인텔-AMD 서버 CPU 경쟁 심화에 반사이익...이틀 째 상...",http://www.getnews.co.kr/news/articleView.html?idxno=550429,http://www.getnews.co.kr/news/articleView.html?idxno=550429,<b>삼성전자</b>주가가 서비 CPU시장내 인텔과 AMD간의 경쟁 심화로 반사이익을 얻을 수 있다는 소식에 이틀 째 상승했다. <b>삼성전자</b>가 인텔과 AMD간의 서버 CPU 경쟁 심화로 파운드리분야에서 반사이익을 얻을 수 있다는... ,"Tue, 14 Sep 2021 15:40:00 +0900"
글로벌 폴더블폰 시장 급성장… <b>삼성전자</b> 반사이익 누린다,http://www.seoulwire.com/news/articleView.html?idxno=451322,http://www.seoulwire.com/news/articleView.html?idxno=451322,사진=<b>삼성전자</b> 제공  글로벌 폴더블폰 시장이 급성장한다는 전망이 나오면서 <b>삼성전자</b>도 이익을 누릴 것으로 기대된다. 14일 디스플레이 시장조사업체 DSCC는 올해 전 세계 폴더블폰 출하량이 750만대를 기록할... ,"Tue, 14 Sep 2021 15:40:00 +0900"
갤럭시 품절행렬에 “와글와글”…갤Z폴드3 완판부터 갤워치4 판매중단까지,https://www.sporbiz.co.kr/article/20210914570170,https://www.sporbiz.co.kr/article/20210914570170,/ 사진=<b>삼성전자</b> [한스경제=최정화 기자] <b>삼성전자</b>의 폴더블폰 갤럭시Z 시리즈에 이어 갤럭시워치4까지 품절 사태가 연달아 발생하고 있다. 지난달 출시한 갤럭시Z폴드3·플립3는 국내에선 하루 동안 역대 최다인... ,"Tue, 14 Sep 2021 15:40:00 +0900"
"[포토] 이재용 부회장, 첫 공식 일정은?",https://www.etoday.co.kr/news/view/2062229,https://www.etoday.co.kr/news/view/2062229,이투데이=고이란 기자 | (고이란 기자 photoeran@) 이재용(오른쪽) <b>삼성전자</b> 부회장이 14일 서울 강남구 역삼동 멀티캠퍼스에서 열린 '<b>삼성</b> 청년 소프트웨어 아카데미(SSAFY)'에서 김부겸 국무총리의 모두발언을 듣고... ,"Tue, 14 Sep 2021 15:38:00 +0900"
"[포토] 김부겸 &quot;<b>삼성</b>, 청년일자리 과감한 투자 감사&quot;",https://www.etoday.co.kr/news/view/2062231,https://www.etoday.co.kr/news/view/2062231,이투데이=고이란 기자 | (고이란 기자 photoeran@) 김부겸(왼쪽) 국무총리가 14일 서울 강남구 역삼동 멀티캠퍼스에서 열린 '<b>삼성</b> 청년 소프트웨어 아카데미(SSAFY)'에서 이재용 <b>삼성전자</b> 부회장과 인사를 하고 있다.... ,"Tue, 14 Sep 2021 15:38:00 +0900"
[포토] 박수치는 김부겸-이재용,https://www.etoday.co.kr/news/view/2062227,https://www.etoday.co.kr/news/view/2062227,이투데이=고이란 기자 | (고이란 기자 photoeran@) 김부겸 국무총리가 14일 서울 강남구 역삼동 멀티캠퍼스에서 열린 '<b>삼성</b> 청년 소프트웨어 아카데미(SSAFY)'에서 이재용 <b>삼성전자</b> 부회장을 비롯한 사장단과 함께... ,"Tue, 14 Sep 2021 15:38:00 +0900"
[포토] 인사하는 김부겸-이재용,https://www.etoday.co.kr/news/view/2062228,https://www.etoday.co.kr/news/view/2062228,이투데이=고이란 기자 | (고이란 기자 photoeran@) 김부겸(앞줄 왼쪽) 국무총리가 14일 서울 강남구 역삼동 멀티캠퍼스에서 열린 '<b>삼성</b> 청년 소프트웨어 아카데미(SSAFY)'에서 이재용 <b>삼성전자</b> 부회장을 비롯한 사장단과... ,"Tue, 14 Sep 2021 15:36:00 +0900"
"공정위, ‘OS 탑재 강요’ 구글에 2000억원대 과징금 부과",https://daily.hankooki.com/lpage/industry/202109/dh20210914153400147950.htm?s_ref=nv,https://daily.hankooki.com/lpage/industry/202109/dh20210914153400147950.htm?s_ref=nv,"공정거래위원회가 <b>삼성전자</b> 등 스마트폰 제조사에 자사 운영체제(OS) 안드로이드 탑재를 강요한 혐의로 구글에 2000억 원 넘는 과징금을 부과했다. 공정거래위원회는 14일 구글LLC, 구글 아시아퍼시픽, 구글 코리아 등... ","Tue, 14 Sep 2021 15:36:00 +0900"
[포토] 이재용 부회장 안내받는 김부겸 총리,https://www.etoday.co.kr/news/view/2062233,https://www.etoday.co.kr/news/view/2062233,이투데이=고이란 기자 | (고이란 기자 photoeran@) 김부겸(오른쪽) 국무총리가 14일 서울 강남구 역삼동 멀티캠퍼스에서 열린 '<b>삼성</b> 청년 소프트웨어 아카데미(SSAFY)'에서 이재용 <b>삼성전자</b> 부회장의 안내를 받고 있다.... ,"Tue, 14 Sep 2021 15:36:00 +0900"
구글에 2074억 원 과징금 부과...'경쟁 OS 진입 및 신규기기 개발 방해',http://www.lcnews.co.kr/news/articleView.html?idxno=24380,http://www.lcnews.co.kr/news/articleView.html?idxno=24380,"구글 안드로이와 안드로이드 포크 OS 비교표 (도표 = 공정위)  공정거래위원회(위원장 조성욱, 이하 '공정위')는 <b>삼성전자</b> 등 기기제조사에게 구글의 안드로이드 OS를 변형한 OS인 '포크 OS' 탑재 기기를 생산하지 못하게... ","Tue, 14 Sep 2021 15:35:00 +0900"
구글 '안드로이드 탑재 강요'…과징금 2000억원 제재,http://thepublic.kr/news/newsview.php?ncode=1065587562044016,http://thepublic.kr/news/newsview.php?ncode=1065587562044016,"14일 공정거래위원회는 구글이 <b>삼성전자</b> 등 기기제조사에게 안드로이드 변형 OS 탑재 기기를 생산하지 못하게 함으로써 경쟁 OS의 시장진입을 방해하고 혁신을 저해했다면서 시정명령과 함께 과징금 2,074억 원(잠정)을... ","Tue, 14 Sep 2021 15:35:00 +0900"
"이재용, 가석방 후 첫 공식 행보로 '청년 희망' 선택 …SSAFY로 일자리 3만개...",http://www.metroseoul.co.kr/article/20210914500384,http://www.metroseoul.co.kr/article/20210914500384,이재용 <b>삼성전자</b> 부회장이 14일 오전 서울 강남구 역삼동 멀티캠퍼스에서 진행되는 '<b>삼성</b> 청년 소프트웨어 아카데미(SSAFY)' 교육 현장에서 김부겸 국무총리를 기다리고 있다. / 손진영기자 son@ 이재용 <b>삼성전자</b> 부회장이... ,"Tue, 14 Sep 2021 15:34:00 +0900"
국내 ESG펀드 순자산 사상최대 … 펀드 수도 1년 만에 두배 늘어,https://economist.co.kr/2021/09/14/stock/stockNormal/20210914153400172.html,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=243&aid=0000016253,"그러나 <b>삼성전자</b>, 네이버, <b>삼성</b>SDI 등 전기<b>전자</b> 종목을 담은 ‘KBKBSTARESG사회책임투자증권상장지수투자신탁’은 같은 기간 수익률이 -2.40%였다 오광영 연구원은 “ESG 펀드는 세부 운용전략에 따라 펀드별 성과... ","Tue, 14 Sep 2021 15:34:00 +0900"
"파킨슨병 환자 괴롭히는 기립성 저혈압, 스마트워치로 관리&quot;",http://www.edaily.co.kr/news/newspath.asp?newsid=03168486629180120,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=018&aid=0005037320,"스마트워치는 <b>삼성전자</b> 갤럭시 워치 3 (SM-R850모델)가 사용됐다. 연구팀에 따르면 두 기기를 통해 얻은 환자들의 혈압값은 매우 유사한 것으로 나타났다. 수축기 및 확장기 혈압의 오차 및 표준편차는 각각 0.4±4.6 mmHg, 1.1... ","Tue, 14 Sep 2021 15:32:00 +0900"
‘아이폰13’ 공개 ‘D-1’…국내 출시 내달 초 유력,http://www.edaily.co.kr/news/newspath.asp?newsid=03161926629180120,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=018&aid=0005037313,최근 <b>삼성전자</b>의 경우엔 3세대 폴더블폰 ‘갤럭시Z’ 시리즈에 카메라 홀(구멍)을 디스플레이 아래 부분에 숨기는 ‘언더디스플레이카메라’(UDC) 기술을 접목한 바 있다. 아이폰13은 여러 기술적 문제로 인해 UDC가... ,"Tue, 14 Sep 2021 15:31:00 +0900"
[이재용 가석방 후 한 달]경영복귀 본격화하나…‘취업제한’족쇄부터 풀어야,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202109141507449440874,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202109141507449440874,이재용 <b>삼성전자</b> 부회장이 한 달 간의 은둔 생활을 깨고 공식석상에 얼굴을 비추면서 그를 둘러싼 취업제한 논란 해소 기대가 커지고 있다. 이 부회장의 경영활동을 지지했던 김부겸 국무총리와 공식적인 만남을 계기로... ,"Tue, 14 Sep 2021 15:30:00 +0900"
"구글, 시장지배력 남용 과징금 2천여억원 부과받아",http://www.businesskorea.co.kr/news/articleView.html?idxno=76522,http://www.businesskorea.co.kr/news/articleView.html?idxno=76522,"14일 공정위에 따르면, 구글은 <b>삼성전자</b>, LG<b>전자</b> 등 기기 제조사에게 필수적인 라이선스 계약과 OS사전접근권 계약을 체결하면서 그 전제조건으로 파편화금지계약((AFA: Anti-fragmentation Agreement)을 반드시 체결하도록... ","Tue, 14 Sep 2021 15:30:00 +0900"
이재용의 약속…&quot;청년 일자리 3만개 창출&quot;,http://news.bizwatch.co.kr/article/industry/2021/09/14/0012,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=648&aid=0000003710,이재용 <b>삼성전자</b> 부회장이 14일 김부겸 국무총리와 만나 청년 일자리 3만개 창출을 약속했다. <b>삼성</b>은 이날 오전 11시 40분 서울 역삼동에 위치한 '<b>삼성</b> 청년 소프트웨어 아카데미(SSAFY)' 서울캠퍼스에서 국무총리실과... ,"Tue, 14 Sep 2021 15:29:00 +0900"
"[종합] 구글의 ‘안드로이드 탑재 강요’ 결론… 공정위, 2074억 과징금 '철퇴...",http://www.viva100.com/main/view.php?key=20210914010004039,http://www.viva100.com/main/view.php?key=20210914010004039,"구글의 ‘안드로이드 탑재 강요’ 결론… 공정위, 2074억 과징금 '철퇴' 공정거래위원회가 <b>삼성전자</b>를 비롯한 스마트폰 제조사에 자사 운영체제(OS)인 안드로이드 탑재를 강요한 혐의를 받고 있는 구글에 2000억원이 넘는... ","Tue, 14 Sep 2021 15:28:00 +0900"
"구글 향한 공정위의 화살, 아직 3개 더 있다...게임·광고·결제",http://news.mt.co.kr/mtview.php?no=2021091414544947236,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004645050,"공정위는 이번에 <b>삼성전자</b> 등 국내 스마트폰 제조업체를 상대로 한 구글의 OS(운용체계) 갑질을 적발했는데, 추가로 조사를 진행 중인 사건이 3개 남아있다. 모두 국내 모바일 애플리케이션(앱) 개발사를 상대로 한 갑질... ","Tue, 14 Sep 2021 15:27:00 +0900"
추석 명절 요리·설거지 부담 덜어주는 '똑똑한' 주방가전,http://www.sportsseoul.com/news/read/1063316?ref=naver,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=468&aid=0000789359,"삼성전자, ‘비스포크 큐커’.  제공 | <b>삼성전자삼성전자</b>가 최근 출시한 신개념 조리기기 ‘비스포크 큐커’도 추석 명절 간편한 조리를 돕는다. 비스포크 큐커는 삼성전자 ‘스마트싱스 쿠킹’ 앱 내의 스캔쿡 기능을... ","Tue, 14 Sep 2021 15:27:00 +0900"
"연세대 의대, 체세포 활용한 심장재생 치료 가능성 확인 外",http://www.newsmp.com/news/articleView.html?idxno=217747,http://www.newsmp.com/news/articleView.html?idxno=217747,"스마트워치는 <b>삼성전자</b> 갤럭시 워치 3 (SM-R850모델)가 사용됐다. 연구팀에 따르면 두 기기를 통해 얻은 환자들의 혈압값은 매우 유사한 것으로 나타났다. 수축기 및 확장기 혈압의 오차 및 표준편차는 각각 0.4±4.6 mmHg, 1.... ","Tue, 14 Sep 2021 15:27:00 +0900"
"공정위, 'OS 갑질' 구글에 과징금 2천74억원 부과",http://www.taxtimes.co.kr/news/article.html?no=251593,http://www.taxtimes.co.kr/news/article.html?no=251593,공정거래위원회가 시장지배적 지위를 이용해 <b>삼성전자</b> 등 기기 제조사의 포크OS 개발과 탑재기기 생산을 막은 혐의로 구글에 2천억원이 넘는 과징금을 부과했다. 구글은 파편화 금지 계약(AFA) 체결을 통해 모든... ,"Tue, 14 Sep 2021 15:26:00 +0900"
